debug7EKOPJ:debug9NHTXN,3,1529948023031,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 742, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debug7EKOPJ:debug9NHTXN,4,1529948025207,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 2175, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug7EKOPJ:debug9NHTXN,5,1529948041224,"{""rt"": 16010, ""hit"": true, ""color"": ""red"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,6,1529948041926,"{""rt"": 700, ""hit"": false, ""color"": ""green"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,7,1529948042297,"{""rt"": 371, ""hit"": false, ""color"": ""blue"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""ZAMBONI"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,8,1529948042572,"{""rt"": 275, ""hit"": false, ""color"": ""green"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""MONKEY"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,9,1529948042832,"{""rt"": 260, ""hit"": false, ""color"": ""green"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,10,1529948043086,"{""rt"": 252, ""hit"": false, ""color"": ""blue"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""RED"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,11,1529948043342,"{""rt"": 256, ""hit"": false, ""color"": ""blue"", ""relation"": ""congruent"", ""phase"": ""TEST"", ""word"": ""BLUE"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,12,1529948043622,"{""rt"": 280, ""hit"": true, ""color"": ""red"", ""relation"": ""unrelated"", ""phase"": ""TEST"", ""word"": ""SHIP"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,13,1529948043898,"{""rt"": 275, ""hit"": true, ""color"": ""red"", ""relation"": ""incongruent"", ""phase"": ""TEST"", ""word"": ""GREEN"", ""response"": ""red""}"
debug7EKOPJ:debug9NHTXN,14,1529948043899,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug7EKOPJ:debug9NHTXN,15,1529948049711,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debug7EKOPJ:debug9NHTXN,16,1529948058805,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug7EKOPJ:debug9NHTXN,17,1529948059746,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 939, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug7EKOPJ:debug9NHTXN,18,1529948060576,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 828, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug7EKOPJ:debug9NHTXN,19,1529948060976,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 399, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug7EKOPJ:debug9NHTXN,20,1529948061840,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 864, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugOO82NR:debugPSR876,0,1529948121080,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugOO82NR:debugPSR876,1,1529948122099,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1015, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugOO82NR:debugPSR876,2,1529948122848,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 747, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugOO82NR:debugPSR876,3,1529948123256,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 407, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugOO82NR:debugPSR876,4,1529948127303,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 4045, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugOO82NR:debugPSR876,5,1529948185789,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugOO82NR:debugPSR876,6,1529948186690,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 900, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugOO82NR:debugPSR876,7,1529948187241,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 549, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
